index,지역명,연도,월,평당분양가격,전용면적
6819,부산,2022,6,20083.8,102m²~
6820,대구,2022,6,16427.399999999998,모든면적
6821,대구,2022,6,15681.599999999999,60m²
6822,대구,2022,6,16447.2,60m²~85m²
6823,대구,2022,6,17179.8,85m²~102m²
6824,대구,2022,6,18885.899999999998,102m²~
6825,광주,2022,6,15364.8,모든면적
6826,광주,2022,6,11751.3,60m²
6827,광주,2022,6,15556.199999999999,60m²~85m²
6828,광주,2022,6,,85m²~102m²
6829,광주,2022,6,16410.899999999998,102m²~
6830,대전,2022,6,13761.0,모든면적
6831,대전,2022,6,13929.3,60m²
6832,대전,2022,6,13790.699999999999,60m²~85m²
6833,대전,2022,6,,85m²~102m²
6834,대전,2022,6,13035.0,102m²~
6835,울산,2022,6,17981.7,모든면적
6836,울산,2022,6,15417.599999999999,60m²
6837,울산,2022,6,18341.399999999998,60m²~85m²
6838,울산,2022,6,17602.2,85m²~102m²
6839,울산,2022,6,19209.3,102m²~
6840,세종,2022,6,11926.199999999999,모든면적
6841,세종,2022,6,10523.699999999999,60m²
6842,세종,2022,6,11101.199999999999,60m²~85m²
6843,세종,2022,6,12771.0,85m²~102m²
6844,세종,2022,6,12081.3,102m²~
6845,강원,2022,6,10682.099999999999,모든면적
6846,강원,2022,6,10718.4,60m²
6847,강원,2022,6,10342.199999999999,60m²~85m²
6848,강원,2022,6,13546.5,85m²~102m²
6849,강원,2022,6,14051.4,102m²~
6850,충북,2022,6,9876.9,모든면적
6851,충북,2022,6,9893.4,60m²
6852,충북,2022,6,9880.199999999999,60m²~85m²
6853,충북,2022,6,10602.9,85m²~102m²
6854,충북,2022,6,10695.3,102m²~
6855,충남,2022,6,10114.5,모든면적
6856,충남,2022,6,9903.3,60m²
6857,충남,2022,6,14170.199999999999,60m²~85m²
6858,충남,2022,6,14114.099999999999,85m²~102m²
6859,충남,2022,6,12388.199999999999,102m²~
6860,전북,2022,6,9989.1,모든면적
6861,전북,2022,6,9269.699999999999,60m²
6862,전북,2022,6,9985.8,60m²~85m²
6863,전북,2022,6,10447.8,85m²~102m²
6864,전북,2022,6,10180.5,102m²~
6865,전남,2022,6,10269.599999999999,모든면적
6866,전남,2022,6,11295.9,60m²
6867,전남,2022,6,10157.4,60m²~85m²
6868,전남,2022,6,10553.4,85m²~102m²
6869,전남,2022,6,11233.199999999999,102m²~
6870,경북,2022,6,11639.099999999999,모든면적
6871,경북,2022,6,10863.599999999999,60m²
6872,경북,2022,6,11589.599999999999,60m²~85m²
6873,경북,2022,6,13028.4,85m²~102m²
6874,경북,2022,6,12074.699999999999,102m²~
6875,경남,2022,6,11929.5,모든면적
6876,경남,2022,6,11734.8,60m²
6877,경남,2022,6,11837.099999999999,60m²~85m²
6878,경남,2022,6,15302.099999999999,85m²~102m²
6879,경남,2022,6,12787.5,102m²~
6880,제주,2022,6,19239.0,모든면적
6881,제주,2022,6,9444.6,60m²
6882,제주,2022,6,18833.1,60m²~85m²
6883,제주,2022,6,19549.2,85m²~102m²
6884,제주,2022,6,20651.399999999998,102m²~
6885,서울,2022,7,28215.0,모든면적
6886,서울,2022,7,29373.3,60m²
6887,서울,2022,7,26215.199999999997,60m²~85m²
6888,서울,2022,7,23855.699999999997,85m²~102m²
6889,서울,2022,7,29412.899999999998,102m²~
6890,인천,2022,7,16331.699999999999,모든면적
6891,인천,2022,7,16212.9,60m²
6892,인천,2022,7,15849.9,60m²~85m²
6893,인천,2022,7,20351.1,85m²~102m²
6894,인천,2022,7,18674.7,102m²~
6895,경기,2022,7,16354.8,모든면적
6896,경기,2022,7,16955.399999999998,60m²
6897,경기,2022,7,16292.099999999999,60m²~85m²
6898,경기,2022,7,16391.1,85m²~102m²
6899,경기,2022,7,16351.5,102m²~
6900,부산,2022,7,17991.6,모든면적
6901,부산,2022,7,17367.899999999998,60m²
6902,부산,2022,7,18212.7,60m²~85m²
6903,부산,2022,7,17301.899999999998,85m²~102m²
6904,부산,2022,7,20083.8,102m²~
6905,대구,2022,7,16797.0,모든면적
6906,대구,2022,7,16321.8,60m²
6907,대구,2022,7,16800.3,60m²~85m²
6908,대구,2022,7,17453.7,85m²~102m²
6909,대구,2022,7,19140.0,102m²~
6910,광주,2022,7,15397.8,모든면적
6911,광주,2022,7,11751.3,60m²
6912,광주,2022,7,15612.3,60m²~85m²
6913,광주,2022,7,,85m²~102m²
6914,광주,2022,7,16410.899999999998,102m²~
6915,대전,2022,7,13761.0,모든면적
6916,대전,2022,7,13929.3,60m²
6917,대전,2022,7,13777.5,60m²~85m²
6918,대전,2022,7,,85m²~102m²
6919,대전,2022,7,13035.0,102m²~
6920,울산,2022,7,17981.7,모든면적
6921,울산,2022,7,15417.599999999999,60m²
6922,울산,2022,7,18341.399999999998,60m²~85m²
6923,울산,2022,7,17602.2,85m²~102m²
6924,울산,2022,7,19209.3,102m²~
6925,세종,2022,7,10586.4,모든면적
6926,세종,2022,7,10523.699999999999,60m²
6927,세종,2022,7,10586.4,60m²~85m²
6928,세종,2022,7,,85m²~102m²
6929,세종,2022,7,10738.199999999999,102m²~
6930,강원,2022,7,10725.0,모든면적
6931,강원,2022,7,10718.4,60m²
6932,강원,2022,7,10263.0,60m²~85m²
6933,강원,2022,7,14170.199999999999,85m²~102m²
6934,강원,2022,7,14533.199999999999,102m²~
6935,충북,2022,7,9906.6,모든면적
6936,충북,2022,7,10451.099999999999,60m²
6937,충북,2022,7,9900.0,60m²~85m²
6938,충북,2022,7,10602.9,85m²~102m²
6939,충북,2022,7,10695.3,102m²~
6940,충남,2022,7,10213.5,모든면적
6941,충남,2022,7,9903.3,60m²
6942,충남,2022,7,14249.4,60m²~85m²
6943,충남,2022,7,14114.099999999999,85m²~102m²
6944,충남,2022,7,12893.099999999999,102m²~
6945,전북,2022,7,9995.699999999999,모든면적
6946,전북,2022,7,9282.9,60m²
6947,전북,2022,7,9995.699999999999,60m²~85m²
6948,전북,2022,7,10599.599999999999,85m²~102m²
6949,전북,2022,7,10134.3,102m²~
6950,전남,2022,7,10256.4,모든면적
6951,전남,2022,7,11295.9,60m²
6952,전남,2022,7,10144.199999999999,60m²~85m²
6953,전남,2022,7,10553.4,85m²~102m²
6954,전남,2022,7,11233.199999999999,102m²~
6955,경북,2022,7,11345.4,모든면적
6956,경북,2022,7,10952.699999999999,60m²
6957,경북,2022,7,11299.199999999999,60m²~85m²
6958,경북,2022,7,13011.9,85m²~102m²
6959,경북,2022,7,12200.099999999999,102m²~
6960,경남,2022,7,11969.099999999999,모든면적
6961,경남,2022,7,11764.5,60m²
6962,경남,2022,7,11903.099999999999,60m²~85m²
6963,경남,2022,7,15084.3,85m²~102m²
6964,경남,2022,7,12962.4,102m²~
6965,제주,2022,7,19239.0,모든면적
6966,제주,2022,7,9444.6,60m²
6967,제주,2022,7,18833.1,60m²~85m²
6968,제주,2022,7,19549.2,85m²~102m²
6969,제주,2022,7,20651.399999999998,102m²~
6970,서울,2022,8,27300.899999999998,모든면적
6971,서울,2022,8,28564.8,60m²
6972,서울,2022,8,27093.0,60m²~85m²
6973,서울,2022,8,23855.699999999997,85m²~102m²
6974,서울,2022,8,29412.899999999998,102m²~
6975,인천,2022,8,17044.5,모든면적
6976,인천,2022,8,16932.3,60m²
6977,인천,2022,8,16605.6,60m²~85m²
6978,인천,2022,8,24924.899999999998,85m²~102m²
6979,인천,2022,8,18674.7,102m²~
6980,경기,2022,8,16579.2,모든면적
6981,경기,2022,8,17166.6,60m²
6982,경기,2022,8,16473.6,60m²~85m²
6983,경기,2022,8,17480.1,85m²~102m²
6984,경기,2022,8,16678.2,102m²~
6985,부산,2022,8,17938.8,모든면적
6986,부산,2022,8,17430.6,60m²
6987,부산,2022,8,18097.2,60m²~85m²
6988,부산,2022,8,17301.899999999998,85m²~102m²
6989,부산,2022,8,20083.8,102m²~
6990,대구,2022,8,16780.5,모든면적
6991,대구,2022,8,15975.3,60m²
6992,대구,2022,8,16793.7,60m²~85m²
6993,대구,2022,8,17453.7,85m²~102m²
6994,대구,2022,8,19140.0,102m²~
6995,광주,2022,8,15628.8,모든면적
6996,광주,2022,8,11751.3,60m²
6997,광주,2022,8,15688.199999999999,60m²~85m²
6998,광주,2022,8,,85m²~102m²
6999,광주,2022,8,18225.899999999998,102m²~
7000,대전,2022,8,13761.0,모든면적
7001,대전,2022,8,13929.3,60m²
7002,대전,2022,8,13777.5,60m²~85m²
7003,대전,2022,8,,85m²~102m²
7004,대전,2022,8,13035.0,102m²~
7005,울산,2022,8,17932.2,모든면적
7006,울산,2022,8,15417.599999999999,60m²
7007,울산,2022,8,18067.5,60m²~85m²
7008,울산,2022,8,17602.2,85m²~102m²
7009,울산,2022,8,19209.3,102m²~
7010,세종,2022,8,10586.4,모든면적
7011,세종,2022,8,10523.699999999999,60m²
7012,세종,2022,8,10586.4,60m²~85m²
7013,세종,2022,8,,85m²~102m²
7014,세종,2022,8,10738.199999999999,102m²~
7015,강원,2022,8,10824.0,모든면적
7016,강원,2022,8,10761.3,60m²
7017,강원,2022,8,10395.0,60m²~85m²
7018,강원,2022,8,14170.199999999999,85m²~102m²
7019,강원,2022,8,14569.5,102m²~
7020,충북,2022,8,9903.3,모든면적
7021,충북,2022,8,10451.099999999999,60m²
7022,충북,2022,8,9926.4,60m²~85m²
7023,충북,2022,8,10527.0,85m²~102m²
7024,충북,2022,8,10645.8,102m²~
7025,충남,2022,8,10395.0,모든면적
7026,충남,2022,8,10226.699999999999,60m²
7027,충남,2022,8,14440.8,60m²~85m²
7028,충남,2022,8,12672.0,85m²~102m²
7029,충남,2022,8,12589.5,102m²~
7030,전북,2022,8,10104.6,모든면적
7031,전북,2022,8,9266.4,60m²
7032,전북,2022,8,10137.599999999999,60m²~85m²
7033,전북,2022,8,10599.599999999999,85m²~102m²
7034,전북,2022,8,10134.3,102m²~
7035,전남,2022,8,10197.0,모든면적
7036,전남,2022,8,11295.9,60m²
7037,전남,2022,8,10088.1,60m²~85m²
7038,전남,2022,8,10553.4,85m²~102m²
7039,전남,2022,8,10791.0,102m²~
7040,경북,2022,8,11447.699999999999,모든면적
7041,경북,2022,8,10952.699999999999,60m²
7042,경북,2022,8,11398.199999999999,60m²~85m²
7043,경북,2022,8,13011.9,85m²~102m²
7044,경북,2022,8,12200.099999999999,102m²~
7045,경남,2022,8,11926.199999999999,모든면적
7046,경남,2022,8,12421.199999999999,60m²
7047,경남,2022,8,11827.199999999999,60m²~85m²
7048,경남,2022,8,14582.699999999999,85m²~102m²
7049,경남,2022,8,12988.8,102m²~
7050,제주,2022,8,21542.399999999998,모든면적
7051,제주,2022,8,9444.6,60m²
7052,제주,2022,8,19941.899999999998,60m²~85m²
7053,제주,2022,8,21681.0,85m²~102m²
7054,제주,2022,8,22562.1,102m²~
7055,서울,2022,9,28059.899999999998,모든면적
7056,서울,2022,9,28564.8,60m²
7057,서울,2022,9,28343.699999999997,60m²~85m²
7058,서울,2022,9,,85m²~102m²
7059,서울,2022,9,29412.899999999998,102m²~
7060,인천,2022,9,17123.7,모든면적
7061,인천,2022,9,16932.3,60m²
7062,인천,2022,9,16681.5,60m²~85m²
7063,인천,2022,9,20865.899999999998,85m²~102m²
7064,인천,2022,9,18674.7,102m²~
7065,경기,2022,9,17008.2,모든면적
7066,경기,2022,9,17935.5,60m²
7067,경기,2022,9,16853.1,60m²~85m²
7068,경기,2022,9,22133.1,85m²~102m²
7069,경기,2022,9,16922.399999999998,102m²~
7070,부산,2022,9,18011.399999999998,모든면적
7071,부산,2022,9,17490.0,60m²
7072,부산,2022,9,18166.5,60m²~85m²
7073,부산,2022,9,17301.899999999998,85m²~102m²
7074,부산,2022,9,20083.8,102m²~
7075,대구,2022,9,16764.0,모든면적
7076,대구,2022,9,15975.3,60m²
7077,대구,2022,9,16773.899999999998,60m²~85m²
7078,대구,2022,9,17453.7,85m²~102m²
7079,대구,2022,9,19140.0,102m²~
7080,광주,2022,9,15358.199999999999,모든면적
7081,광주,2022,9,13437.599999999999,60m²
7082,광주,2022,9,15391.199999999999,60m²~85m²
7083,광주,2022,9,,85m²~102m²
7084,광주,2022,9,18225.899999999998,102m²~
7085,대전,2022,9,14289.0,모든면적
7086,대전,2022,9,14859.9,60m²
7087,대전,2022,9,14302.199999999999,60m²~85m²
7088,대전,2022,9,,85m²~102m²
7089,대전,2022,9,13035.0,102m²~
7090,울산,2022,9,17932.2,모든면적
7091,울산,2022,9,15417.599999999999,60m²
7092,울산,2022,9,18067.5,60m²~85m²
7093,울산,2022,9,17602.2,85m²~102m²
7094,울산,2022,9,19209.3,102m²~
7095,세종,2022,9,10586.4,모든면적
7096,세종,2022,9,10523.699999999999,60m²
7097,세종,2022,9,10586.4,60m²~85m²
7098,세종,2022,9,,85m²~102m²
7099,세종,2022,9,10738.199999999999,102m²~
7100,강원,2022,9,10880.099999999999,모든면적
7101,강원,2022,9,10886.699999999999,60m²
7102,강원,2022,9,10289.4,60m²~85m²
7103,강원,2022,9,13365.0,85m²~102m²
7104,강원,2022,9,14899.5,102m²~
7105,충북,2022,9,9985.8,모든면적
7106,충북,2022,9,10949.4,60m²
7107,충북,2022,9,9995.699999999999,60m²~85m²
7108,충북,2022,9,11117.699999999999,85m²~102m²
7109,충북,2022,9,10477.5,102m²~
7110,충남,2022,9,10395.0,모든면적
7111,충남,2022,9,10226.699999999999,60m²
7112,충남,2022,9,14437.5,60m²~85m²
7113,충남,2022,9,12672.0,85m²~102m²
7114,충남,2022,9,12589.5,102m²~
7115,전북,2022,9,10190.4,모든면적
7116,전북,2022,9,9335.699999999999,60m²
7117,전북,2022,9,10190.4,60m²~85m²
7118,전북,2022,9,10599.599999999999,85m²~102m²
7119,전북,2022,9,10527.0,102m²~
7120,전남,2022,9,10639.199999999999,모든면적
7121,전남,2022,9,11121.0,60m²
7122,전남,2022,9,10484.099999999999,60m²~85m²
7123,전남,2022,9,10553.4,85m²~102m²
7124,전남,2022,9,10754.699999999999,102m²~
7125,경북,2022,9,11949.3,모든면적
7126,경북,2022,9,10909.8,60m²
7127,경북,2022,9,11886.599999999999,60m²~85m²
7128,경북,2022,9,12939.3,85m²~102m²
7129,경북,2022,9,12827.099999999999,102m²~
7130,경남,2022,9,11988.9,모든면적
7131,경남,2022,9,12365.099999999999,60m²
7132,경남,2022,9,11896.5,60m²~85m²
7133,경남,2022,9,15034.8,85m²~102m²
7134,경남,2022,9,13097.699999999999,102m²~
7135,제주,2022,9,21542.399999999998,모든면적
7136,제주,2022,9,9444.6,60m²
7137,제주,2022,9,19941.899999999998,60m²~85m²
7138,제주,2022,9,21681.0,85m²~102m²
7139,제주,2022,9,22562.1,102m²~
7140,서울,2022,10,28059.899999999998,모든면적
7141,서울,2022,10,28564.8,60m²
7142,서울,2022,10,28343.699999999997,60m²~85m²
7143,서울,2022,10,,85m²~102m²
7144,서울,2022,10,29412.899999999998,102m²~
7145,인천,2022,10,16602.3,모든면적
7146,인천,2022,10,16252.5,60m²
7147,인천,2022,10,16150.199999999999,60m²~85m²
7148,인천,2022,10,18925.5,85m²~102m²
7149,인천,2022,10,18298.5,102m²~
7150,경기,2022,10,17282.1,모든면적
7151,경기,2022,10,18070.8,60m²
7152,경기,2022,10,17110.5,60m²~85m²
7153,경기,2022,10,20664.6,85m²~102m²
7154,경기,2022,10,16922.399999999998,102m²~
7155,부산,2022,10,18470.1,모든면적
7156,부산,2022,10,17420.7,60m²
7157,부산,2022,10,18559.2,60m²~85m²
7158,부산,2022,10,17301.899999999998,85m²~102m²
7159,부산,2022,10,23129.699999999997,102m²~
7160,대구,2022,10,16859.7,모든면적
7161,대구,2022,10,16658.399999999998,60m²
7162,대구,2022,10,16839.899999999998,60m²~85m²
7163,대구,2022,10,17245.8,85m²~102m²
7164,대구,2022,10,19140.0,102m²~
7165,광주,2022,10,15589.199999999999,모든면적
7166,광주,2022,10,15123.9,60m²
7167,광주,2022,10,15539.699999999999,60m²~85m²
7168,광주,2022,10,,85m²~102m²
7169,광주,2022,10,18225.899999999998,102m²~
7170,대전,2022,10,15107.4,모든면적
7171,대전,2022,10,14879.699999999999,60m²
7172,대전,2022,10,15048.0,60m²~85m²
7173,대전,2022,10,,85m²~102m²
7174,대전,2022,10,16189.8,102m²~
7175,울산,2022,10,18123.6,모든면적
7176,울산,2022,10,15417.599999999999,60m²
7177,울산,2022,10,18199.5,60m²~85m²
7178,울산,2022,10,17602.2,85m²~102m²
7179,울산,2022,10,19750.5,102m²~
7180,세종,2022,10,10586.4,모든면적
7181,세종,2022,10,10523.699999999999,60m²
7182,세종,2022,10,10586.4,60m²~85m²
7183,세종,2022,10,,85m²~102m²
7184,세종,2022,10,10738.199999999999,102m²~
7185,강원,2022,10,11398.199999999999,모든면적
7186,강원,2022,10,10635.9,60m²
7187,강원,2022,10,10246.5,60m²~85m²
7188,강원,2022,10,11988.9,85m²~102m²
7189,강원,2022,10,14077.8,102m²~
7190,충북,2022,10,9969.3,모든면적
7191,충북,2022,10,10949.4,60m²
7192,충북,2022,10,9979.199999999999,60m²~85m²
7193,충북,2022,10,10665.599999999999,85m²~102m²
7194,충북,2022,10,10474.199999999999,102m²~
7195,충남,2022,10,10919.699999999999,모든면적
7196,충남,2022,10,10622.699999999999,60m²
7197,충남,2022,10,14932.5,60m²~85m²
7198,충남,2022,10,13209.9,85m²~102m²
7199,충남,2022,10,12718.199999999999,102m²~
7200,전북,2022,10,10243.199999999999,모든면적
7201,전북,2022,10,9335.699999999999,60m²
7202,전북,2022,10,10239.9,60m²~85m²
7203,전북,2022,10,10688.699999999999,85m²~102m²
7204,전북,2022,10,10543.5,102m²~
7205,전남,2022,10,10659.0,모든면적
7206,전남,2022,10,11107.8,60m²
7207,전남,2022,10,10497.3,60m²~85m²
7208,전남,2022,10,10553.4,85m²~102m²
7209,전남,2022,10,10748.099999999999,102m²~
7210,경북,2022,10,12012.0,모든면적
7211,경북,2022,10,11140.8,60m²
7212,경북,2022,10,11932.8,60m²~85m²
7213,경북,2022,10,12949.199999999999,85m²~102m²
7214,경북,2022,10,12817.199999999999,102m²~
7215,경남,2022,10,11889.9,모든면적
7216,경남,2022,10,12233.099999999999,60m²
7217,경남,2022,10,11820.599999999999,60m²~85m²
7218,경남,2022,10,15034.8,85m²~102m²
7219,경남,2022,10,12982.199999999999,102m²~
7220,제주,2022,10,22159.5,모든면적
7221,제주,2022,10,16899.3,60m²
7222,제주,2022,10,20347.8,60m²~85m²
7223,제주,2022,10,21908.699999999997,85m²~102m²
7224,제주,2022,10,22684.199999999997,102m²~
7225,서울,2022,11,29835.3,모든면적
7226,서울,2022,11,30383.1,60m²
7227,서울,2022,11,30356.699999999997,60m²~85m²
7228,서울,2022,11,28333.8,85m²~102m²
7229,서울,2022,11,32613.899999999998,102m²~
7230,인천,2022,11,16641.899999999998,모든면적
7231,인천,2022,11,16130.4,60m²
7232,인천,2022,11,16199.699999999999,60m²~85m²
7233,인천,2022,11,18539.399999999998,85m²~102m²
7234,인천,2022,11,18258.899999999998,102m²~
7235,경기,2022,11,16585.8,모든면적
7236,경기,2022,11,17549.399999999998,60m²
7237,경기,2022,11,16361.4,60m²~85m²
7238,경기,2022,11,20651.399999999998,85m²~102m²
7239,경기,2022,11,16866.3,102m²~
7240,부산,2022,11,19823.1,모든면적
7241,부산,2022,11,18912.3,60m²
7242,부산,2022,11,19932.0,60m²~85m²
7243,부산,2022,11,17301.899999999998,85m²~102m²
7244,부산,2022,11,23129.699999999997,102m²~
7245,대구,2022,11,16566.0,모든면적
7246,대구,2022,11,16658.399999999998,60m²
7247,대구,2022,11,16579.2,60m²~85m²
7248,대구,2022,11,16457.1,85m²~102m²
7249,대구,2022,11,19103.7,102m²~
7250,광주,2022,11,15684.9,모든면적
7251,광주,2022,11,15123.9,60m²
7252,광주,2022,11,15638.699999999999,60m²~85m²
7253,광주,2022,11,,85m²~102m²
7254,광주,2022,11,18225.899999999998,102m²~
7255,대전,2022,11,15137.099999999999,모든면적
7256,대전,2022,11,15321.9,60m²
7257,대전,2022,11,15107.4,60m²~85m²
7258,대전,2022,11,,85m²~102m²
7259,대전,2022,11,16189.8,102m²~
7260,울산,2022,11,18932.1,모든면적
7261,울산,2022,11,18994.8,60m²
7262,울산,2022,11,18737.399999999998,60m²~85m²
7263,울산,2022,11,17602.2,85m²~102m²
7264,울산,2022,11,19750.5,102m²~
7265,세종,2022,11,10586.4,모든면적
7266,세종,2022,11,10523.699999999999,60m²
7267,세종,2022,11,10586.4,60m²~85m²
7268,세종,2022,11,,85m²~102m²
7269,세종,2022,11,10738.199999999999,102m²~
7270,강원,2022,11,12398.099999999999,모든면적
7271,강원,2022,11,11315.699999999999,60m²
7272,강원,2022,11,11005.5,60m²~85m²
7273,강원,2022,11,11962.5,85m²~102m²
7274,강원,2022,11,14071.199999999999,102m²~
7275,충북,2022,11,9969.3,모든면적
7276,충북,2022,11,10949.4,60m²
7277,충북,2022,11,9979.199999999999,60m²~85m²
7278,충북,2022,11,10665.599999999999,85m²~102m²
7279,충북,2022,11,10474.199999999999,102m²~
7280,충남,2022,11,11051.699999999999,모든면적
7281,충남,2022,11,12493.8,60m²
7282,충남,2022,11,11427.9,60m²~85m²
7283,충남,2022,11,13209.9,85m²~102m²
7284,충남,2022,11,12701.699999999999,102m²~
7285,전북,2022,11,10411.5,모든면적
7286,전북,2022,11,9246.6,60m²
7287,전북,2022,11,10371.9,60m²~85m²
7288,전북,2022,11,10850.4,85m²~102m²
7289,전북,2022,11,11553.3,102m²~
7290,전남,2022,11,10718.4,모든면적
7291,전남,2022,11,11107.8,60m²
7292,전남,2022,11,10556.699999999999,60m²~85m²
7293,전남,2022,11,10553.4,85m²~102m²
7294,전남,2022,11,10748.099999999999,102m²~
7295,경북,2022,11,12081.3,모든면적
7296,경북,2022,11,11203.5,60m²
7297,경북,2022,11,12025.199999999999,60m²~85m²
7298,경북,2022,11,13120.8,85m²~102m²
7299,경북,2022,11,12912.9,102m²~
7300,경남,2022,11,11863.5,모든면적
7301,경남,2022,11,12761.099999999999,60m²
7302,경남,2022,11,11790.9,60m²~85m²
7303,경남,2022,11,14764.199999999999,85m²~102m²
7304,경남,2022,11,12959.099999999999,102m²~
7305,제주,2022,11,22159.5,모든면적
7306,제주,2022,11,16899.3,60m²
7307,제주,2022,11,20347.8,60m²~85m²
7308,제주,2022,11,21908.699999999997,85m²~102m²
7309,제주,2022,11,22684.199999999997,102m²~
7310,서울,2022,12,29779.199999999997,모든면적
7311,서울,2022,12,30307.199999999997,60m²
7312,서울,2022,12,30356.699999999997,60m²~85m²
7313,서울,2022,12,28333.8,85m²~102m²
7314,서울,2022,12,32613.899999999998,102m²~
7315,인천,2022,12,16655.1,모든면적
7316,인천,2022,12,16348.199999999999,60m²
7317,인천,2022,12,16236.0,60m²~85m²
7318,인천,2022,12,18730.8,85m²~102m²
7319,인천,2022,12,18117.0,102m²~
7320,경기,2022,12,17169.899999999998,모든면적
7321,경기,2022,12,18552.6,60m²
7322,경기,2022,12,16981.8,60m²~85m²
7323,경기,2022,12,21156.3,85m²~102m²
7324,경기,2022,12,17826.6,102m²~
7325,부산,2022,12,19456.8,모든면적
7326,부산,2022,12,19272.0,60m²
7327,부산,2022,12,19493.1,60m²~85m²
7328,부산,2022,12,15048.0,85m²~102m²
7329,부산,2022,12,,102m²~
7330,대구,2022,12,16899.3,모든면적
7331,대구,2022,12,17463.6,60m²
7332,대구,2022,12,16731.0,60m²~85m²
7333,대구,2022,12,16457.1,85m²~102m²
7334,대구,2022,12,21024.3,102m²~
7335,광주,2022,12,14625.599999999999,모든면적
7336,광주,2022,12,15123.9,60m²
7337,광주,2022,12,14615.699999999999,60m²~85m²
7338,광주,2022,12,,85m²~102m²
7339,광주,2022,12,,102m²~
7340,대전,2022,12,15298.8,모든면적
7341,대전,2022,12,15321.9,60m²
7342,대전,2022,12,15275.699999999999,60m²~85m²
7343,대전,2022,12,,85m²~102m²
7344,대전,2022,12,16932.3,102m²~
7345,울산,2022,12,18321.6,모든면적
7346,울산,2022,12,18994.8,60m²
7347,울산,2022,12,18196.2,60m²~85m²
7348,울산,2022,12,22581.899999999998,85m²~102m²
7349,울산,2022,12,17612.1,102m²~
7350,세종,2022,12,12279.3,모든면적
7351,세종,2022,12,12289.199999999999,60m²
7352,세종,2022,12,12266.099999999999,60m²~85m²
7353,세종,2022,12,,85m²~102m²
7354,세종,2022,12,,102m²~
7355,강원,2022,12,12688.5,모든면적
7356,강원,2022,12,10761.3,60m²
7357,강원,2022,12,11586.3,60m²~85m²
7358,강원,2022,12,11962.5,85m²~102m²
7359,강원,2022,12,14064.599999999999,102m²~
7360,충북,2022,12,10520.4,모든면적
7361,충북,2022,12,10949.4,60m²
7362,충북,2022,12,10523.699999999999,60m²~85m²
7363,충북,2022,12,10665.599999999999,85m²~102m²
7364,충북,2022,12,10827.3,102m²~
7365,충남,2022,12,11035.199999999999,모든면적
7366,충남,2022,12,12493.8,60m²
7367,충남,2022,12,11401.5,60m²~85m²
7368,충남,2022,12,13160.4,85m²~102m²
7369,충남,2022,12,12701.699999999999,102m²~
7370,전북,2022,12,10381.8,모든면적
7371,전북,2022,12,9246.6,60m²
7372,전북,2022,12,10329.0,60m²~85m²
7373,전북,2022,12,10995.599999999999,85m²~102m²
7374,전북,2022,12,11058.3,102m²~
7375,전남,2022,12,10596.3,모든면적
7376,전남,2022,12,11652.3,60m²
7377,전남,2022,12,10464.3,60m²~85m²
7378,전남,2022,12,10553.4,85m²~102m²
7379,전남,2022,12,10431.3,102m²~
7380,경북,2022,12,12289.199999999999,모든면적
7381,경북,2022,12,11203.5,60m²
7382,경북,2022,12,12285.9,60m²~85m²
7383,경북,2022,12,11975.699999999999,85m²~102m²
7384,경북,2022,12,13365.0,102m²~
7385,경남,2022,12,11860.199999999999,모든면적
7386,경남,2022,12,13817.099999999999,60m²
7387,경남,2022,12,11761.199999999999,60m²~85m²
7388,경남,2022,12,14764.199999999999,85m²~102m²
7389,경남,2022,12,13002.0,102m²~
7390,제주,2022,12,22951.5,모든면적
7391,제주,2022,12,24357.3,60m²
7392,제주,2022,12,22176.0,60m²~85m²
7393,제주,2022,12,21908.699999999997,85m²~102m²
7394,제주,2022,12,22931.699999999997,102m²~
7395,서울,2023,1,30630.6,모든면적
7396,서울,2023,1,31227.899999999998,60m²
7397,서울,2023,1,30686.699999999997,60m²~85m²
7398,서울,2023,1,28333.8,85m²~102m²
7399,서울,2023,1,35818.2,102m²~
7400,인천,2023,1,16625.399999999998,모든면적
7401,인천,2023,1,16579.2,60m²
7402,인천,2023,1,16094.099999999999,60m²~85m²
7403,인천,2023,1,18711.0,85m²~102m²
7404,인천,2023,1,18011.399999999998,102m²~
7405,경기,2023,1,17239.2,모든면적
7406,경기,2023,1,19380.899999999998,60m²
7407,경기,2023,1,17051.1,60m²~85m²
7408,경기,2023,1,21156.3,85m²~102m²
7409,경기,2023,1,19866.0,102m²~
7410,부산,2023,1,19456.8,모든면적
7411,부산,2023,1,19272.0,60m²
7412,부산,2023,1,19493.1,60m²~85m²
7413,부산,2023,1,15048.0,85m²~102m²
7414,부산,2023,1,,102m²~
7415,대구,2023,1,16958.7,모든면적
7416,대구,2023,1,17463.6,60m²
7417,대구,2023,1,16820.1,60m²~85m²
7418,대구,2023,1,16457.1,85m²~102m²
7419,대구,2023,1,21129.899999999998,102m²~
7420,광주,2023,1,17268.899999999998,모든면적
7421,광주,2023,1,15123.9,60m²
7422,광주,2023,1,14648.699999999999,60m²~85m²
7423,광주,2023,1,,85m²~102m²
7424,광주,2023,1,22486.199999999997,102m²~
7425,대전,2023,1,15440.699999999999,모든면적
7426,대전,2023,1,16305.3,60m²
7427,대전,2023,1,15374.699999999999,60m²~85m²
7428,대전,2023,1,,85m²~102m²
